18	0.70	23.85	0.00	0.84
19	0.70	23.60	0.00	0.84
20	0.71	23.35	0.00	0.84
21	0.71	23.10	0.00	0.84
22	0.72	22.75	0.00	0.84
23	0.72	22.40	0.00	0.84
24	0.73	22.05	0.00	0.84
25	0.73	21.70	0.00	0.84
26	0.74	21.60	0.00	0.84
27	0.75	21.50	0.00	0.84
28	0.77	21.40	0.00	0.84
29	0.78	21.30	0.03	0.84
30	0.80	21.38	0.03	0.84
31	0.82	21.45	0.03	0.84
32	0.84	21.53	0.03	0.84
33	0.86	21.60	0.27	0.84
34	0.87	22.53	0.27	0.84
35	0.88	23.45	0.27	0.84
36	0.90	24.38	0.27	0.84
37	0.91	25.30	0.51	0.84
38	0.92	26.25	0.51	0.84
39	0.93	27.20	0.51	0.84
40	0.94	28.15	0.51	0.84
41	0.95	29.10	0.74	0.84
42	0.95	29.53	0.74	0.84
43	0.96	29.95	0.74	0.84
44	0.96	30.38	0.74	0.84
45	0.96	30.80	0.94	0.84
46	0.96	31.38	0.94	0.84
47	0.95	31.95	0.94	0.84
48	0.95	32.53	0.94	0.84
49	0.95	33.10	1.05	0.84
50	0.95	33.58	1.05	0.84
51	0.96	34.05	1.05	0.84
52	0.96	34.53	1.05	0.84
53	0.97	35.00	1.08	0.84
54	0.98	35.25	1.08	0.84
55	0.98	35.50	1.08	0.84
56	0.99	35.75	1.08	0.84
57	1.00	36.00	1.05	0.84
58	1.00	36.30	1.05	0.84
59	1.00	36.60	1.05	1.20
60	1.00	36.90	1.05	1.20
61	1.00	37.20	0.95	1.20
62	1.00	37.45	0.95	1.20
63	0.99	37.70	0.95	1.83
64	0.99	37.95	0.95	1.83
65	0.98	38.20	0.79	1.83
66	0.97	38.28	0.79	1.83
67	0.96	38.35	0.79	1.83
68	0.95	38.43	0.79	1.83
69	0.94	38.50	0.55	1.83
70	0.92	38.65	0.55	1.83
71	0.91	38.80	0.55	1.83
72	0.89	38.95	0.55	1.83
73	0.88	39.10	0.30	1.83
74	0.88	39.05	0.30	1.83
75	0.88	39.00	0.30	1.20
76	0.89	38.95	0.30	1.20
77	0.89	38.90	0.08	1.20
78	0.90	38.35	0.08	1.20
79	0.90	37.80	0.08	0.84
80	0.91	37.25	0.08	0.84
81	0.92	36.70	0.00	0.84
82	0.91	36.53	0.00	0.84
83	0.91	36.35	0.00	0.84
84	0.91	36.18	0.00	0.84
85	0.90	36.00	0.00	0.84
86	0.90	35.65	0.00	0.84
87	0.90	35.30	0.00	0.84
88	0.90	34.95	0.00	0.84
89	0.90	34.60	0.00	0.84
90	0.89	33.85	0.00	0.84
91	0.88	33.10	0.00	0.84
92	0.87	32.35	0.00	0.84
93	0.86	31.60	0.00	0.84
94	0.85	30.43	0.00	0.84
95	0.83	29.25	0.00	0.84
96	0.82	28.08	0.00	0.84
;

# ACs

param : AC: AC_Fase_a   AC_Fase_b   AC_Fase_c        Ra      Ca      Rm      Cm	   Pnom_ac COP_nom Tset_casa:=
401			0			0			1				2.30	3.09	0.92	3.54	2.44	2.75	21		  
402			0			1			0				1.59	3.69	0.93	4.39	2.30	3.04	22		  
403			0			1			0				1.69	3.93	1.30	4.02	1.84	3.23	23		  
404			0			0			1				3.20	3.25	1.51	3.79	2.13	3.06	23	  
405			0			1			0				1.55	2.82	0.63	4.05	2.31	2.73	22		  
406			1			0			0				1.72	3.08	0.74	2.84	1.98	2.95	22		  
407			1			0			0				2.06	2.70	0.83	4.14	1.60	2.93	24		  
408			0			0			1				2.31	4.57	0.75	4.06	2.34	2.64	25		  
409			0			0			1				2.02	3.09	1.25	3.03	1.93	2.84	23		  
410			1			0			0				2.00	3.47	0.79	4.13	1.71	2.91	23		  
411			0			0			1				2.34	2.98	0.76	5.62	1.76	3.12	25		  
412			0			1			0				2.31	3.25	0.94	6.60	1.51	2.93	23		  
#1301		0			1			0				1.98	3.58	0.78	4.31	2.04	3.01	20	  
#1302		0			0			1				2.06	3.34	1.00	5.35	1.85	3.11	22		  
#1303		1			0			0				1.61	4.33	1.06	3.86	1.88	3.38	22		  
#1304		0			0			1				2.28	4.23	0.72	3.79	1.82	2.76	21		  
#1305		0			0			1				2.46	2.74	0.76	3.19	2.08	2.56	21		  
#1306		0			1			0				1.84	2.89	0.91	4.57	2.56	3.03	24		   
#1307		0			1			0				2.22	2.81	1.20	5.53	1.40	3.05	25		  
#1308		0			0			1				2.76	3.45	0.79	5.12	1.47	3.07	22		  
#1309		0			0			1				1.79	3.78	0.89	7.85	2.35	2.92	21		  
#1310		1			0			0				2.20	3.19	0.87	4.68	2.21	3.22	25		  
#1311		0			1			0				2.20	4.18	0.94	4.79	1.60	3.08	20		  
#1312		0			0			1				1.89	4.09	0.86	3.26	1.99	3.19	25		  
#1401		0			0			1				1.79	4.01	1.85	6.55	2.66	3.02	23		  
#1402		1			0			0				1.84	3.53	1.00	3.11	2.24	3.06	24		  
#1403		1			0			0				1.89	3.61	0.95	4.22	1.91	2.83	25		  
#1404		0			1			0				1.53	4.01	0.98	2.57	2.26	3.05	23		  
#1405		0			1			0				2.20	4.18	0.94	4.79	1.60	3.08	20	  
#1406		1			0			0				1.92	3.05	1.17	5.04	2.72	3.13	21		  
#1407		1			0			0				1.68	3.12	1.41	4.81	2.25	2.94	23		  	  
#1408		1			0			0				1.99	2.33	0.93	4.57	2.03	3.25	24		  
#1409		1			0			0				1.43	3.44	1.01	3.00	2.43	3.21	23		  
#1410		1			0			0				2.63	3.99	0.91	4.54	1.97	2.91	22		  
#1411		1			0			0				2.92	3.02	0.88	4.71	1.83	2.89	22		  
#1412		0			1			0				2.26	4.46	0.89	3.82	2.26	2.76	22		  
#1701		1			0			0				2.28	4.23	0.72	3.79	1.82	2.76	21		
#1702		0			1			0				1.71	4.48	0.87	4.00	2.56	3.24	23		  
#1703		1			0			0				2.66	3.55	0.91	3.98	1.92	3.21	25			  
#1704		0			0			1				2.20	3.28	0.95	4.47	1.62	2.92	23		  
#1705		0			1			0				2.66	3.55	0.91	3.98	1.92	3.21	25		  
#1706		1			0			0				2.12	3.16	0.81	4.95	2.87	3.05	25		  
#1707		1			0			0				2.09	4.82	0.83	4.60	1.67	3.03	21		  
#1708		1			0			0				2.35	2.97	1.16	6.48	1.40	3.37	24		  
#1709		0			1			0				1.94	2.99	0.88	5.25	1.62	3.27	22		  
#1710		0			1			0				1.98	3.62	1.15	3.60	1.94	3.12	20		  
#1711		1			0			0				3.20	3.25	1.51	3.79	2.13	3.06	23		  
#1712		0			1			0				2.74	3.89	1.24	4.15	1.94	2.99	20		  
#2001		0			1			0				2.07	5.95	0.87	4.54	1.94	2.82	24		  
#2002		0			1			0				2.21	3.96	1.31	3.52	1.95	2.94	20		  
#2003		0			0			1				2.00	2.42	1.14	5.56	2.27	2.75	23		  
#2004		0			0			1				2.59	2.63	1.23	4.34	1.74	2.81	22		  
#2005		0			1			0				2.35	2.97	1.16	6.48	1.40	3.37	24	
#2006		0			1			0				1.62	2.79	0.95	4.33	2.88	2.86	25		  
#2007		0			1			0				1.84	2.89	0.91	4.57	2.56	3.03	24		  
#2008		0			0			1				2.08	2.81	1.01	4.66	2.11	2.76	22		  
#2009		0			0			1				2.01	2.66	0.87	3.83	2.81	2.49	22		  
#2010		1			0			0				1.68	3.12	1.41	4.81	2.25	2.94	23		  
#2011		0			1			0				3.03	4.24	0.99	3.91	2.61	2.99	22		  
#2012		0			1			0				3.32	3.85	0.84	3.88	1.45	2.84	25		  
#2201		0			1			0				1.69	3.35	1.02	3.36	2.37	2.97	25		  
#2202		0			0			1			    1.43	3.44	1.01	3.00	2.43	3.21	23		  
#2203		1			0			0				1.53	4.17	1.26	5.14	1.67	3.32	24		  
#2204		1			0			0				2.66	3.34	0.67	4.68	1.97	3.35	22		  
#2205		1			0			0				2.05	2.91	0.69	4.52	1.67	3.35	24		  
#2206		0			0			1				1.72	3.16	1.00	3.83	2.68	2.73	24		  
#2207		0			1			0				2.59	2.63	1.23	4.34	1.74	2.81	22		  
#2208		1			0			0				1.59	3.60	0.87	4.82	1.77	3.15	23		  
#2209		0			0			1				2.64	3.89	0.97	4.53	1.99	3.10	24		  
#2210		0			1			0				1.98	3.58	0.78	4.31	2.04	3.01	20		  
#2211		0			0			1				2.33	3.49	0.87	3.17	2.05	2.95	22		  
#2212		0			1			0				1.97	4.58	0.99	3.85	1.74	3.03	21		  
;

# Baterias

param: BAT : potencia_nom_bat    eficiencia_bat	         capacidade_bat	   BAT_Fase_a		BAT_Fase_b		BAT_Fase_c	:=
401	    4	0.95	10	0	0	1
402	    4	0.95	10	0	1	0
403	    4	0.95	10	0	1	0
404	    4	0.95	10	0	0	1
405	    4	0.95	10	0	1	0
406	    4	0.95	10	1	0	0
407	    4	0.95	10	1	0	0
408	    4	0.95	10	0	0	1
409	    4	0.95	10	0	0	1
410	    4	0.95	10	1	0	0
411	    4	0.95	10	0	0	1
412	    4	0.95	10	0	1	0
#1301	4	0.95	10	0	0	1
#1302	4	0.95	10	1	0	0
#1303	4	0.95	10	0	1	0
#1304	4	0.95	10	0	0	1
#1305	4	0.95	10	1	0	0
#1306	4	0.95	10	0	1	0
#1307	4	0.95	10	1	0	0
#1308	4	0.95	10	0	1	0
#1309	4	0.95	10	0	1	0
#1310	4	0.95	10	0	1	0
#1311	4	0.95	10	0	0	1
#1312	4	0.95	10	0	1	0
#1401	4	0.95	10	0	0	1
#1402	4	0.95	10	0	1	0
#1403	4	0.95	10	1	0	0
#1404	4	0.95	10	0	0	1
#1405	4	0.95	10	0	1	0
#1406	4	0.95	10	0	1	0
#1407	4	0.95	10	1	0	0
#1408	4	0.95	10	0	1	0
#1409	4	0.95	10	0	0	1
#1410	4	0.95	10	1	0	0
#1411	4	0.95	10	0	0	1
#1412	4	0.95	10	0	1	0
#1701	4	0.95	10	1	0	0
#1702	4	0.95	10	1	0	0
#1703	4	0.95	10	0	0	1
#1704	4	0.95	10	1	0	0
#1705	4	0.95	10	0	0	1
#1706	4	0.95	10	0	1	0
#1707	4	0.95	10	0	0	1
#1708	4	0.95	10	0	1	0
#1709	4	0.95	10	0	0	1
#1710	4	0.95	10	0	0	1
#1711	4	0.95	10	0	0	1
#1712	4	0.95	10	0	0	1
#2001	4	0.95	10	0	0	1
#2002	4	0.95	10	0	1	0
#2003	4	0.95	10	0	1	0
#2004	4	0.95	10	0	0	1
#2005	4	0.95	10	1	0	0
#2006	4	0.95	10	0	0	1
#2007	4	0.95	10	1	0	0
#2008	4	0.95	10	0	0	1
#2009	4	0.95	10	0	1	0
#2010	4	0.95	10	1	0	0
#2011	4	0.95	10	1	0	0
#2012	4	0.95	10	0	1	0
#2201	4	0.95	10	1	0	0
#2202	4	0.95	10	0	1	0
#2203	4	0.95	10	0	0	1
#2204	4	0.95	10	0	1	0
#2205	4	0.95	10	0	0	1
#2206	4	0.95	10	0	1	0
#2207	4	0.95	10	0	1	0
#2208	4	0.95	10	0	0	1
#2209	4	0.95	10	0	1	0
#2210	4	0.95	10	0	0	1
#2211	4	0.95	10	1	0	0
#2212	4	0.95	10	0	1	0
;

# Painéis fotovoltaicos

param: PFV: 	potencia_nom_pfv	eficiencia_pfv 	  num_placas_pfv	    area_pfv		PFV_Fase_a		PFV_Fase_b		PFV_Fase_c:=
#401	0.285	0.1733	12	1.652695	1	0	0
#402	0.285	0.1733	17	1.652695	1	0	0
#403	0.285	0.1733	6	1.652695	1	0	0
#404	0.285	0.1733	12	1.652695	0	0	1
#405	0.285	0.1733	14	1.652695	1	0	0
#406	0.285	0.1733	19	1.652695	0	1	0
#407	0.285	0.1733	16	1.652695	0	1	0
#408	0.285	0.1733	7	1.652695	1	0	0
#409	0.285	0.1733	18	1.652695	1	0	0
#410	0.285	0.1733	17	1.652695	1	0	0
#411	0.285	0.1733	10	1.652695	1	0	0
#412	0.285	0.1733	9	1.652695	0	1	0
#1301	0.285	0.1733	13	1.652695	1	0	0
#1302	0.285	0.1733	9	1.652695	0	1	0
#1303	0.285	0.1733	17	1.652695	0	1	0
#1304	0.285	0.1733	15	1.652695	0	0	1
#1305	0.285	0.1733	16	1.652695	0	0	1
#1306	0.285	0.1733	6	1.652695	1	0	0
#1307	0.285	0.1733	20	1.652695	0	0	1
#1308	0.285	0.1733	13	1.652695	0	1	0
#1309	0.285	0.1733	16	1.652695	0	0	1
#1310	0.285	0.1733	19	1.652695	1	0	0
#1311	0.285	0.1733	16	1.652695	0	1	0
#1312	0.285	0.1733	6	1.652695	1	0	0
#1401	0.285	0.1733	10	1.652695	1	0	0
#1402	0.285	0.1733	6	1.652695	0	1	0
#1403	0.285	0.1733	13	1.652695	1	0	0
#1404	0.285	0.1733	7	1.652695	0	1	0
#1405	0.285	0.1733	14	1.652695	0	0	1
#1406	0.285	0.1733	17	1.652695	0	1	0
#1407	0.285	0.1733	10	1.652695	0	0	1
#1408	0.285	0.1733	5	1.652695	1	0	0
#1409	0.285	0.1733	15	1.652695	0	1	0
#1410	0.285	0.1733	17	1.652695	0	1	0
#1411	0.285	0.1733	19	1.652695	0	0	1
#1412	0.285	0.1733	7	1.652695	1	0	0
#1701	0.285	0.1733	9	1.652695	0	0	1
#1702	0.285	0.1733	15	1.652695	0	1	0
#1703	0.285	0.1733	14	1.652695	1	0	0
#1704	0.285	0.1733	7	1.652695	1	0	0
#1705	0.285	0.1733	20	1.652695	0	0	1
#1706	0.285	0.1733	15	1.652695	0	1	0
#1707	0.285	0.1733	5	1.652695	0	1	0
#1708	0.285	0.1733	14	1.652695	1	0	0
#1709	0.285	0.1733	7	1.652695	0	0	1
#1710	0.285	0.1733	17	1.652695	1	0	0
#1711	0.285	0.1733	17	1.652695	0	0	1
#1712	0.285	0.1733	11	1.652695	0	1	0
#2001	0.285	0.1733	16	1.652695	0	0	1
#2002	0.285	0.1733	15	1.652695	0	1	0
#2003	0.285	0.1733	13	1.652695	0	0	1
#2004	0.285	0.1733	11	1.652695	0	0	1
#2005	0.285	0.1733	12	1.652695	0	1	0
#2006	0.285	0.1733	7	1.652695	0	1	0
#2007	0.285	0.1733	13	1.652695	0	0	1
#2008	0.285	0.1733	10	1.652695	0	0	1
#2009	0.285	0.1733	9	1.652695	1	0	0
#2010	0.285	0.1733	20	1.652695	1	0	0
#2011	0.285	0.1733	13	1.652695	0	0	1
#2012	0.285	0.1733	17	1.652695	0	1	0
#2201	0.285	0.1733	7	1.652695	1	0	0
#2202	0.285	0.1733	10	1.652695	0	1	0
#2203	0.285	0.1733	20	1.652695	0	1	0
#2204	0.285	0.1733	6	1.652695	0	0	1
#2205	0.285	0.1733	6	1.652695	1	0	0
#2206	0.285	0.1733	10	1.652695	0	1	0
#2207	0.285	0.1733	11	1.652695	0	1	0
#2208	0.285	0.1733	6	1.652695	1	0	0
#2209	0.285	0.1733	6	1.652695	0	1	0
#2210	0.285	0.1733	10	1.652695	1	0	0
#2211	0.285	0.1733	17	1.652695	0	0	1
#2212	0.285	0.1733	20	1.652695	0	1	0
;

# Tensões mínima e máxima do sistema em p.u.
let Vmino := 0.90;
let Vmaxo := 1.10;
